argument_id|frame_id|frame|topic_id|topic|premise|stance|conclusion
4509|29|national security|487| Drivers licenses for Illegal immigrants in the US|- Passport security has been substantially improved. Therefore, it is not valid to claim that giving driver's licenses to illegal immigrants will NOT add significantly to the security vulnerabilities in the United States.|No|Passport security difficulties are minor and don't justify driver's licenses to illegal aliens
4510|29|national security|487| Drivers licenses for Illegal immigrants in the US|- Many illegal immigrants are fugitives from their home countries. The United States may have not means of determining this, and yet will be offering such individuals driver's licenses.|No|Illegal immigrant fugitives might be offered driver's licenses
4511|635|stemming immigration|487| Drivers licenses for Illegal immigrants in the US|- The illegal immigrant problem in the United States cannot be resolved by mass deportation. The only other course of action is to integrate these populations. Offering them driver's licenses is an important part in this step.|Yes|Denying illegal immigrants driver's licenses does not address the problem of illegal immigration
4512|635|stemming immigration|487| Drivers licenses for Illegal immigrants in the US|- A serious part of the illegal immigrant problem is the lack of information on this group of American society. Offering illegal immigrants driver's licenses will bring this group of the population out of the shadows and into the arena of public record.|Yes|Issuing driver's licenses to illegal immigrants would help gather important information
4513|635|stemming immigration|487| Drivers licenses for Illegal immigrants in the US|In the United States, there are uncertainties regarding the future of illegal immigrants. Illegal immigrants know this, and they will not risk their deportation to obtain a driver's licenses. Therefore, they will simply not sign up for the program.|No|Illegal immigrants will not risk deportation to obtain a drivers license
4514|635|stemming immigration|487| Drivers licenses for Illegal immigrants in the US|Any incentive offered to illegal aliens to obtain driver's licenses risks being viewed as a reward or concession for illegal behavior. This is wrong.|No|It would be wrong to provide illegal aliens an incentive to obtain driver's licenses.
4515|635|stemming immigration|487| Drivers licenses for Illegal immigrants in the US|- A big part of solving the illegal immigration problem is creating dis-incentives for entering the United States. This is one of the reasons why pressure is being put on employers to stop hiring illegal aliens. Yet, driver's licenses for illegal aliens will provide a significant spur to future illegal immigration. It will be a signal that the United States is willing to accept, accommodate, and integrate illegal aliens. In this way, the proposition is detrimental to the effort to reduce illegal immigration. Given the fact that the United States suffers from the largest illegal immigration problem in the world, this is a major problem with offering driver's licenses to illegal immigrants in the United States.|No|Offering driver's licenses to illegal immigrants will incentivize more illegal immigration
4516|635|stemming immigration|487| Drivers licenses for Illegal immigrants in the US|- If America really wanted to uncover and deport illegal immigrants it could. It is generally capable of enforcing immigration laws, making it wrong to view illegal immigrant driver's licenses as the only remaining alternative.|No|America is capable of enforcing immigration law
4517|0|economics|487| Drivers licenses for Illegal immigrants in the US|- Because illegal immigrant drivers are a greater risk on the road, and because they do not have insurance, they make it necessary for insurance companies to raise rates for everyone. If illegal aliens had driver's licenses, obtained the necessary driving instruction, and also qualified for insurance, then the general risk on roads would be dramatically reduced, along with insurance costs for everyone.|Yes|Driver's licenses for illegal immigrants will generally lower insurance costs
4518|0|economics|487| Drivers licenses for Illegal immigrants in the US|- Some argue that illegal immigrants should be deported, rather than provided legal licenses that further integrate them into society. The problem with this approach, however, is that it would withdraw from society the substantial contributions (economic and other) being made by illegal immigrants. The costs would be prohibitively high. Therefore, efforts to integrate illegal immigrants are necessary, including providing them with driver's licenses.|Yes|Deporting illegal immigrants would cripple the US economy
4519|0|economics|487| Drivers licenses for Illegal immigrants in the US|While driver's licenses for illegal immigrants may reduce general insurance costs, it will raise costs in other ways. Offering licensing to roughly 15 million illegal immigrants in the United States would entail very high governmental, administrative costs surrounding the teaching, licensing, and documenting of these additional individuals. This may negate any of the economic benefits cited in the affirmative.|No|The costs of providing driver's licenses to millions of illegal immigrants would be very high.
4520|636|dmv employees|487| Drivers licenses for Illegal immigrants in the US|Without a driver's license to illegal immigrants scheme, it is necessary for DMV employees to know which documents they can accept as proof of lawful presence and which are faulty. This is very difficult and unreasonable to expect. Providing illegal immigrants with driver's licenses would eliminate this problem because no distinction would be necessary between legal citizens and illegal immigrants.|Yes|Denying illegal immigrants driver's licenses forces DMV employees to become immigration experts.
4521|636|dmv employees|487| Drivers licenses for Illegal immigrants in the US|- While determining illegal immigrant status may be difficult, systems have been created to enable this. One such system is called the Systematic Alien Verification for Entitlements (SAVE) system, where DMV employees would simply have to enter the document number and the name of the bearer into the computer and wait for an answer from state and federal government officials. This means that DMV employees would not need to become immigration experts.|No|DMV employees would not need to become immigration experts to determine the illegality of an immigrant
4522|637|voter fraud|487| Drivers licenses for Illegal immigrants in the US|Voter fraud is only possible if an illegal alien is able to pretend that they are legal citizens with their driver's license. A scheme that would make their status clear on driver's licenses would prevent voter fraud.|Yes|Some driver's license schemes would make clear possession by illegal immigrants, thus preventing voter fraud.
4523|637|voter fraud|487| Drivers licenses for Illegal immigrants in the US|- The only thing necessary in registering to vote is a driver's license. Therefore, illegal immigrants could easily register to vote. Yet, this is not lawful, and would thus be considered voter fraud.|No|Offering driver's licenses to illegal immigrants increases the risk of voter fraud
4524|638|american opinion|487| Drivers licenses for Illegal immigrants in the US|These states include Hawaii, Maine, Maryland, Michigan, New Mexico, Oregon, Utah and Washington.|Yes|Many US states do not require drivers to prove legal status in order to obtain a driver's license.
4525|638|american opinion|487| Drivers licenses for Illegal immigrants in the US|There is a strong case that the 14th amendment of the constitution provides illegal immigrants with equal protection under the law, including in regards to the provision of driver's licenses. Such an interpretation should stand above public opinion.|Yes|Public opinion is irrelevant to legal/constitutional interpretations on providing driver's licenses to illegal immigrants.
4526|638|american opinion|487| Drivers licenses for Illegal immigrants in the US|- Public opposition to this proposition is a very important fact to consider. This is an issue that deeply affects the public and which is based on public values. If public opinion strongly rejects providing illegal immigrants with driver's licenses, this public discomfort with the proposition should be respected by law-makers, and licenses should not be provided.|No|The American public strongly opposes driver's licenses for illegal immigrants
10314|27|principles|1109| Path to citizenship for illegal immigrants in the US|": ""The policy implications should be obvious. We must not let ourselves become a nation of permanent illegal immigrants, who toil in the shadows; nor should we become a nation of 'guest workers.' We are a nation of immigrants who have trodden the path toward citizenship. A central goal of reform should be to clear that path for those who deserve the privileges, economic and otherwise, of being an American citizen."""|Pro|US cannot be a nation of permanent illegal immigrants
10315|27|principles|1109| Path to citizenship for illegal immigrants in the US|"Consider being a part of another country which would treat you... ""unwell"". Where would you go? Certainly somewhere near your border, so what would the choice be? You will definitely choose the U.S. since it is a free country and for immigrants this is a great opportunity to get out of their past lives and make a new one, despite the fact that this is attained through desperate matters what you people call ""Illegal Immigration"". So why don't we give these people a shot at what they want, give them the rights of any American citizen? If America really is the land of the free, why can't we share some of that freedom?"|Pro|Citizenship is great opportunity; grant it to those already here.
10316|27|principles|1109| Path to citizenship for illegal immigrants in the US|"George W. Bush, MBA, 43rd President of the United States, in an Aug. 3, 2006: ""The best plan is to say to somebody who has been here illegally, if you've been paying your taxes, and you've got a good criminal record, that you can pay a fine for being here illegally, and you can learn English, like the rest of us have done, and you can get in a citizenship line to apply for citizenship. You don't get to get in the front, you get to get in the back of the line. But this idea of deporting people is just not -- it doesn't make any sense to me, and it doesn't make any sense to a lot of people who understand this issue. So here's a reasonable way to treat people with respect and accomplish what we want to accomplish, which is to be a country of law and a country of decency and respect."""|Pro|Path to citiz. puts illegals through citiz. process w/o deportation
10317|27|principles|1109| Path to citizenship for illegal immigrants in the US|"The American Federation of Labor - Congress of Industrial Organizations (AFL-CIO), in a Feb. 16, 2000 www.aflcio.org website section titled ""The AFL-CIO Calls for Amnesty"": ""Millions of hard-working people who make enormous contributions to their communities and workplace are denied basic human rights because of their undocumented status... The AFL-CIO supports a new amnesty program that would allow these members of local communities to adjust their status to permanent residents and become eligible for naturalization."""|Pro|Illegal immigrants denied basic human right w/o citizenship
10318|27|principles|1109| Path to citizenship for illegal immigrants in the US|"The American Friends Service Committee (AFSC), in its website section titled ""About AFSC"" (accessed Oct. 1, 2007), stated: ""Programs on immigration are based on our conviction of the worth and inherent dignity of all people. That’s why AFSC has consistently expressed support for undocumented immigrants, and has repeatedly called on the US government to grant permanent residency to all undocumented men, women, and children."""|Pro|Path to citizenship respects dignity of the undocumented
10319|27|principles|1109| Path to citizenship for illegal immigrants in the US|Illegal immigrants are criminals. They have broken US law. Why should they be given any special favors? They should treated like criminals, found, charged, jailed, and deported. It's simply a matter of enforcing the law.|Con|A path to citizenship grants amnesty to criminals.
10320|27|principles|1109| Path to citizenship for illegal immigrants in the US|"Randy Neugebauer, US Representative (R-TX), in a July 2, 2007 website section titled ""Randy's Roundups,"": ""Amnesty is bad policy and sends the message that immigrants are better off breaking our laws rather than respecting them."""|Con|Path to citizenship sends message that breaking laws is OK
10321|27|principles|1109| Path to citizenship for illegal immigrants in the US|"James Sensenbrenner, JD, US House Representative (R-WI), in a Mar. 27, 2006 Bristol Herald Courier article titled ""James Sensenbrenner Not Deterred by Immigration Protests"": ""illegal aliens should not be granted amnesty and a path to citizenship. This would be a slap in the face to all those who have followed the law and have come to America legally."""|Con|Path to citizenship disrespects legal immigrants
10322|27|principles|1109| Path to citizenship for illegal immigrants in the US|"John Jacob, Owner of John D. Jacob Land Surveying Services, while being a 2006 U.S. congressional Republican candidate in Utah, in a June 25, 2006 Deseret News article entitled ""John Jacob's Responses to News Candidate Questionnaire"": ""[Amnesty] is a mass-pardon for lawbreakers and serves as a disadvantage to those who are legally seeking the American dream."""|Con|Path to citizenship disadvantages prospective legal immigrants
10323|27|principles|1109| Path to citizenship for illegal immigrants in the US|": ""Those politicians and advocacy groups who continue to push for a so-called 'path to citizenship' for illegal aliens, ignore the fact that there is already such a 'path' and it has been successfully taken by millions. Of course, it is not quick, and it does not reward criminals. [it's the legal way]."" Dave suggests that illegal immigrants leave and apply like everybody else, through the ordinary path to citizenship."|Con|Path to citizenship exists: leave and apply legally
10324|27|principles|1109| Path to citizenship for illegal immigrants in the US|Illegal immigrants undoubtably bring many benefits to the US. However, they bring much more harm than good. They increase the poverty rate in the areas they live in. They most likely are a bad influence on the Americans they live near with. They come to the US illegally and beg for legal citizenship so they can get rights they don't deserve. They came to here illegally and want citizenship so that they can have rights and abuse the US system. They decrease the morale of the parts they live in because of discrimination and also because of the suspicion, the fear they bring in because of their image of being criminals and drug dealers. Why should we grant them citizenship when they're here first illegaly?|Con|Illegal immigrants do more harm than good; deport them.
10325|27|principles|1109| Path to citizenship for illegal immigrants in the US|"Todd Schnitt, who often discusses immigration policy on the Schnitt Show, said in a phone interview with KOMO News: ""Everybody who broke into this country illegally knows they broke into this country illegally, and they've been siphoning off our system. [...] I'm all for immigration. We're a country of immigrants that came to this country legally. [...] [But,] I don't believe in amnesty. We need to send them back to their home countries, and then they can reapply, get in line, and enter this country legally."""|Con|Statements against path to citizenship for illegal immigrants
10326|160|illegal immigration|1109| Path to citizenship for illegal immigrants in the US|"Demetrios Papademetriou, PhD, Co-Founder and President of Migration Policy Institute (MPI): ""we should ask unauthorized immigrants to earn their new legal status. Unauthorized immigrants could begin the regularization process by registering with immigration officials and then be given, say, three years in which to qualify. The criteria for regularization should be forward-looking, easily proven, and consistent with what we as a society consider important. Steady employment, paying taxes, speaking English capably and having a clean criminal record are a good start. And the process should a pay for itself by collecting a substantial but reasonable fee from the immigrants who are regularized."" The difficult conditions of this path to citizenship, which gives illegal aliens no advantages over legal aliens, provides no incentive for illegal immigration over legal immigration."|Pro|Path to citizenship is about earning citizenship
10327|160|illegal immigration|1109| Path to citizenship for illegal immigrants in the US|"The Federation for American Immigration Reform (FAIR), in a Jan. 2007 www.fairus.org section titled ""The Costs of Illegal Immigration to New Jerseyites"": ""The proposal to simply convert illegal alien residents to legal resident status with an amnesty violates a fundamental principle of immigration reform, because that will encourage rather than deter future illegal immigration. A policy that conveys the message that the country or any state or local government will tolerate and reward foreigners who ignore our immigration law invites the world to see illegal immigration as an accepted route to seeking a better life in our country and it will exacerbate the problem."""|Con|Path to citizenship encourages illegal immigration
10328|1237|deportation|1109| Path to citizenship for illegal immigrants in the US|"Michael R. Bloomberg, MBA, 108th Mayor of the City of New York, in a July 5, 2006: ""We need to get real about the people who are now living in this country illegally – in many cases raising families and paying taxes. The idea of deporting these 11 or 12 million people – about as many as live in the entire state of Pennsylvania – is pure fantasy. Even if we wanted to, it would be physically impossible to carry out. If we attempted it – and it would be perhaps the largest round-up and deportation in world history – the social and economic consequences would be devastating. Let me ask you: Would we really want to spend billions of dollars on a round-up and deportation program that would split families in two – only to have these very same people and millions more, illegally enter our country again? Of course not. America is better than that – and smarter than that. There is only one practical solution, and it is a solution that respects the history of our nation: Offer those already here the opportunity to earn permanent status and keep their families together."""|Pro|Deportation is not feasible; legalization is only option
10329|1237|deportation|1109| Path to citizenship for illegal immigrants in the US|"""The GOP's Immigration Fumble."" The Wall Street Journal. Aug. 4, 2002: ""Deporting them for the duration of the application process would break up families. It also would disrupt businesses that depend on foreign labor for jobs that Americans don't want... The U.S. needs policies in place that recognize the economic realities that come with a long, porous border between an immensely rich country and a poor one. We need programs that will legalize the status of foreigners who are here already and contributing to our economy. We need more legal channels, such as temporary work programs, to handle future arrivals. And we need to speed up family reunifications."""|Pro|Deporting illegals would be economically damaging
10330|1237|deportation|1109| Path to citizenship for illegal immigrants in the US|"The Wall Street Journal, in its Aug. 4, 2002 editorial titled ""The GOP's Immigration Fumble,"" offered the following: ""Deporting them for the duration of the application process would break up families."""|Pro|Deportation disrupts immigrant families
10331|1237|deportation|1109| Path to citizenship for illegal immigrants in the US|"Jim Gilchrist, MBA, CPA, Founder and President of The Minuteman Project, in a May 31, 2007 Global Politician interview titled ""Jim Gilchrist of Minuteman Project on Immigration, Terror, Elections"": ""I’m pro-deportation or if you want to use a nicer word, pro-repatriation. You cannot have a defeatist attitude towards the problem and have a solution. The repatriation of illegals must begin with a recognition of the problem and a plan. We may be called names, but the names our grandchildren will call us will be worse when they have to live in a destroyed country. There must be a multi-faceted approach, including arresting illegals and also cutting off social welfare programs to them."""|Con|Illegals should be deported, not given amnesty
10332|1237|deportation|1109| Path to citizenship for illegal immigrants in the US|"Joe Guzzardi, English Instructor at Lodi Adult School. ""Joe Feels Good About Immigration Bill..."" VDARE.com. June 2, 2006: ""S. 2611 is not administratively manageable. Has anyone wondered how many hundreds of millions of pieces of paper would have to be processed to legalize tens of millions of aliens? Forget it."""|Con|Path to citizenship is more difficult than deportation
10333|1237|deportation|1109| Path to citizenship for illegal immigrants in the US|"Edwin S. Rubenstein, MA, President of Edwin S. Rubenstein (ESR) Research Economic Consultants, in a Jan. 26, 2006 VDare.com article entitled ""No-one’s Suggesting Mass Deportation—But It Would Pay For Itself,"": ""even if $206 billion was a reasonable cost estimate, mass deportation would be well worth it. Just consider the economic burden illegal aliens impose on the rest of us... Total fiscal benefits of deportation are thus estimated at $51 billion per year... At this rate, mass deportation would pay for itself in about four years. Plus, of course, we’d get America back."""|Con|Costs of deportation made up for by savings to taxpayers
10334|0|economics|1109| Path to citizenship for illegal immigrants in the US|Undocumented immigrants perform many jobs in the United States, including farming, cleaning, yard-work, and many other types of work that US citizens are not willing to engage in. A path to citizenship helps protect these industries.|Pro|Undocumented immigrants perform essential work in the US.
10335|0|economics|1109| Path to citizenship for illegal immigrants in the US|": ""In other words, there is a huge difference between the economic status of immigrants who have become citizens and those who have not. The path to citizenship is also a path out of poverty. [...] the poverty rate of Hispanic non-citizens was 26.1 percent in 2004, compared with 13.4 percent of the naturalized Hispanic population. (The comparison is almost identical for black immigrants.) [...] We can thus be confident that an important reason for this difference is the benefits conferred by citizenship and the disadvantages associated with lack of citizenship. It is simply much easier to integrate economically, not to mention culturally and socially, if one is a citizen."""|Pro|Path to citizenship will lower poverty among illegals
10336|0|economics|1109| Path to citizenship for illegal immigrants in the US|"John J. Sweeney, President of the American Federation of Labor ""Letter to the National and International Union Presidents."" AFL CIO. June 1st, 2005: ""We are strongly supportive of the concept of legalization, recognizing that raising the floor for undocumented workers and bringing them out of the shadows will improve working conditions for all workers. We are also in agreement that if this bill moves forward, we will seek expand its labor protections considerably to ensure a positive outcome for all workers."""|Pro|Path to citizenship will improve working conditions for all
10337|0|economics|1109| Path to citizenship for illegal immigrants in the US|The money that these immigrants earn are sent directly to Mexico and the countries they come from where they send to their families. Giving these illegal immigrants citizenship only gives them more rights, opportunities, and money, giving even more of their money to Mexico and the countries they come from. This overburdens the taxpayers and the people that support these citizens which came here illegally in the first place.|Con|Home sweet home
10338|0|economics|1109| Path to citizenship for illegal immigrants in the US|"Phyllis Schlafly, JD, conservative political activist, public speaker, and author, in a Nov. 9, 2004 Human Events article titled ""Get Borders and Illegal Immigration Under Control"": ""Since millions of Americans are without health insurance, repeal the federal laws that require local American taxpayers to pay for emergency medical care and schooling for illegal aliens, and enforce the law that forbids states to grant the subsidy of in-state college tuition to illegal aliens."""|Con|Illegals and path to citizenship is a burden on taxpayers
10339|0|economics|1109| Path to citizenship for illegal immigrants in the US|"Phyllis Schlafly, JD, conservative political activist, public speaker, and author, in a Nov. 9, 2004 Human Events article titled ""Get Borders and Illegal Immigration Under Control"": ""No Amnesty. Congress should stiffen its backbone against the Bush Administration plan to grant amnesty to illegal aliens... Millions of foreigners are 'willing' to work for a few dollars a day and Americans are not willing to work for Third World wages. Terminate H-1B visas, since the U.S. has thousands of unemployed American engineers and computer specialists."""|Con|Illegals take jobs from and lower wages for US citizens
10340|39|security|1109| Path to citizenship for illegal immigrants in the US|"John McCain, US Senator (R - AZ), in a May 13, 2005 press release titled ""Members of Congress Introduce Comprehensive Border Security & Immigration Reform Bill [S 2611]"": ""We have a national interest in identifying these individuals, incentivizing them to come forward out of the shadows, go through security background checks, pay back taxes, pay penalties for breaking the law, learn to speak English, and regularize their status."""|Pro|US has many national interests in path to citizenship
10341|39|security|1109| Path to citizenship for illegal immigrants in the US|A path to citizenship legitimizes illegal immigration, increasing the belief that immigrating illegally is OK, thus further jeopardizing borders, straining border enforcement resources, and generally increasing the risk that terrorists or narco-traffickers will be able to pass through the borders undetected. A path to citizenship, therefore, constitutes a threat to national security.|Con|Condoning illegal immigration threatens national security.
10342|39|security|1109| Path to citizenship for illegal immigrants in the US|"John Fonte, PhD, Senior Fellow at the Hudson Institute, in a Sep. 1, 2006 transcript of the hearing before the US House of Representatives Committee on the Judiciary: ""If Reid-Kennedy [S 2611] or Pence-Hutchison 'Compromise Plan' becomes law, 11-12 million illegal immigrants will be eligible for U.S. citizenship, while, at the same time, retaining citizenship to their birth nations greatly exacerbating the dual allegiance problem and encouraging the diminution of loyalty to the United States."""|Con|Legalized aliens are unlikely to be patriotic
10343|579|opinion|1109| Path to citizenship for illegal immigrants in the US|"Polls that describe proposals that have actually been considered found broad support. The Pew Research Center for the People & the Press found in 2009 that ""most Americans (63%) say they favor providing a way for illegal immigrants currently in the country to gain legal citizenship if they pass background checks, pay fines and have jobs."" An April 2009 Washington Post/ABC News poll also found that 61 percent of respondents support ""a program giving illegal immigrants now living in the United States the right to live here legally if they pay a fine and meet other requirements."""|Pro|Some polls find Americans support conditional amnesty.
10344|579|opinion|1109| Path to citizenship for illegal immigrants in the US|"A 2010 CNN/Opinion Research asked, ""Do you think the United States should or should not make it easier for illegal immigrants to become citizens of the United States?"" Sixty-six percent of respondents said the U.S. should not make it easier. 33 percent said it should."|Con|Americans oppose amnesty for illegal immigrants
1845|303|workers|166| Ban on smoking in public places|"Opponents of a ban often argue that employees at smoking institutions can simply get another job at a non-smoking institution, and thus such workers are voluntarily subjecting themselves to being ""passive smokers"". Yet, are they really freely making this choice? Many supporters of a smoking ban posit that a job is not something that is easily replaceable. There are many factors that may limit a workers ability to freely shift jobs like 1)Job-markets are tight. 2)A worker's family depends on a worker's income from a job. 3)The time (and therefore money) required of an employee to find another job is limited. 4)Other job opportunities are less lucrative (frequently the case in service industries such as bars, clubs, and restaurants), and so the ability or reasoned-impetus to ""choose"" a different job is heavily constrained."|Yes|Many workers can't simply quite an unhealthy, smoky work environment.
1846|303|workers|166| Ban on smoking in public places|It can be argued that, if a worker objects to inhaling second hand smoke involuntarily at their work place, that they can choose to work somewhere else. There are many careers that people choose to partake in that involve substantial risk or inherent bodily or mental harm or strain. These include:|No|Workers can choose to work at non-smoking institutions.
1847|303|workers|166| Ban on smoking in public places|"Various forms of physical, mental, tangible, and less tangible forms of harm are frequently involved in the jobs that workers choose to perform. Yet, these harms are often accepted as meaningful sacrifices that workers are free to take-up when they deem these harms to be outweighed by the benefits of such employment. As long as their ability is maitained to calculate such benefits and costs and make a free ""choice"" to stick with such a job, then the arrangement could be argued as just. If workers in smoke-filled environments are free to make such calculations of costs and benefits, then it can be argued that their arrangement is fair, and that cigarette bans in such public environments should not be required on this basis."|No|Smoky work environments are not different that other harmful lines of work.
1848|248|choice|166| Ban on smoking in public places|In many places, there are no non-smoking bars or restaurants. Unless people refuse to go out with friends who smoke, they cannot avoid passive smoking. People who work in smoky workplaces like bars often do not freely choose this and sometimes there are no other jobs are available for them. In most countries, safety standards do not allow workers to be exposed to unnecessary danger, even if they agree. Workers should not be exposed to other people’s smoke, since they may not have made a free choice to do so.|Yes|Is it wrong to say that people choose to smoke passively.
1849|248|choice|166| Ban on smoking in public places|Society accepts that adults can decide to harm themselves to some extent, so long as they do not harm others. This is why the proposition is not arguing that people should be banned from smoking in private. Passive smokers do choose to breathe in other people’s smoke. If they do not want to smoke passively, they do not need to go to places where smoking is allowed. There is therefore no reason to ban smoking in public.|No|People can leave smoking areas to avoid harm.
1850|248|choice|166| Ban on smoking in public places|Non-smoking bars are rare in the United States. This suggests that culture is accepting of people who smoke in bars. It is the norm for Americans to drink beer and smoke. Most people who go to bars must not mind smoke that much. If they did, they would not go. While for some non-smokers, the presence of smoke may be bothersome, but it is usually not a dealbreaker.|No|The demand for non-smoking bars has been low.
1851|248|choice|166| Ban on smoking in public places|Workers should be allowed to choose to work in dangerous conditions. This is accepted for jobs like mining, fishing and the armed forces. Individuals decide that they are better doing this work than not having a job at all.|No|Workers are free to choose to quit a smoky, unhealthy working environment.
1852|248|choice|166| Ban on smoking in public places|A person should have a choice to go into a non-smoking restaurant or a non-smoking section of a restaurant. It should remain optional. Restaurants are currently required by most states to require a non-smoking section. A ban would be unnecessary at this point.|No|A complete ban is not necessary to give people a choice.
1853|304|protecting non-smokers|166| Ban on smoking in public places|Scientists have agreed that smoking is dangerous as tobacco smoke causes cancer, strokes and heart disease. Smoking does not just harm the smoker. It also harms people nearby, who breathe in the smoke. This kind of smoking is called passive smoking. Smokers choose to smoke, but people nearby do not choose to smoke passively. Most argue that people should only be exposed to harm if they understand the risks and choose to accept them. A complete ban on smoking in public is needed to protect people from passive smoking. Research suggests that partners of smokers have an increased chance of developing lung cancer, even if they do not use tobacco products. It is estimated that passive smoking kills approximately 80 000 people in the EU alone every year. (Brussels estimates that 15% of all deaths in the EU could be attributed to smoking.)|Yes|Public smoking ban protects health of non-smokers.
1854|304|protecting non-smokers|166| Ban on smoking in public places|One's freedom to swing one's fist ends where someone else's nose begins. Similarly, the right to smoke ends exactly where it comes into conflict with the lungs, nasal passages, and health of others. Public places are such a place and - for example - non-smokers account for 70% of EU population. Therefore, in order to maintain the rights of non-smokers, smoking in public places should be banned.|Yes|Public smoking ban protects rights of non-smokers.
1855|304|protecting non-smokers|166| Ban on smoking in public places|Many smokers excuse their public smoking on the grounds that they don't have anywhere to smoke. However, there's their private property and homes. Why not smoke there?|Yes|Smokers can/should smoke in private places, not in public.
1856|304|protecting non-smokers|166| Ban on smoking in public places|Approximately 85% is breathed in by people who do not want to have it in their system.|Yes|Only 15% of the smoke is consumed by the smoker.
1857|304|protecting non-smokers|166| Ban on smoking in public places|There are plenty of places ware there is no smoking allowed, especially lately. You can't smoke at work, you cant smoke in bars and so it is getting harder and harder to find places to smoke in public. So I don't see why people are putting up a big fuss about the whole thing.|No|If you dont like smoking or smokers then just leave.
1858|305|odor|166| Ban on smoking in public places|The annoyance extends to a level of intrusion when considering the fact that cigarette smoke has the tendency to linger in ones clothing and hair, making it more personally disruptive to non-smokers than say, loud laughter or the bad body oder of another patron. Because, in this way, the offense is particularly intrusive into the lives of non-smokers, it may even be possible to consider such intrusions to be violations of certain liberties of non-smokers.|Yes|A ban will get rid of the odor left by cigarette smoke.
1859|305|odor|166| Ban on smoking in public places|A non-smoker who finds the smell of smoke unappealing should not be outraged by it. The smell of a particular scent is matter of opinion which should not be controlled by the administration.|No|Not all non-smokers find the smell of tobacco smoke unappealing.
1860|306|assisting quiting|166| Ban on smoking in public places|A ban would encourage smokers to smoke less or give up. If smoking was banned in public places, it would no longer be a social activity. Instead, smokers would have to leave their friends inside and go outside to smoke. This would be particularly unpleasant when it is cold or wet. One third of smokers in Scotland said the ban was helping them to cut down. If smoking was a less social activity, fewer people would start smoking. In many countries, governments pay all or some of the cost of treating smoking-related diseases. This means that governments should have a right to discourage smoking.|Yes|A smoking ban in public places alienates smokers and incentivizes quiting.
1861|306|assisting quiting|166| Ban on smoking in public places|In workplaces where smoking is banned, 18% of workers smoke daily and their averge consumption drops to 15.4 cigarettes per day. By contrast, when there are no bans, 40% of workers smoke daily and their average consumption is about 20.1 cigarette per day.|Yes|Consumption drops thanks to the ban.
1862|306|assisting quiting|166| Ban on smoking in public places|"Many groups argue that a government should not try and shape the social choices of its citizens toward desired social ends; people should be as free as possible to do what they want, as long as their actions don't violate the liberties of others. In this framework, governments should not intervene in the personal choice of a citizen to smoke - through a public places smoking ban - for any expressed purpose of affecting a ""positive"" change in that citizen's personal choices."|No|The government shouldn't play the role of Big Brother with a smoking ban.
1863|307|smoking quantities|166| Ban on smoking in public places|Smokers need to maintain a certain level of nicotine in their blood to remain content. A ban on smoking in public would force them to smoke less while at work. Over time, this would lower the level of nicotine they need to feel content. This would reduce how often they need to smoke. They would therefore smoke less at home, as well as less at work. Research suggests that in work places where smoking is banned, the proportion of daily smokers drops by 22% and their average consumption declines by 5 cigarettes per day.|Yes|A smoking ban will cause people to smoke less overall.
1864|307|smoking quantities|166| Ban on smoking in public places|Heavy smokers are unlikely to give up since they are addicted to nicotine. Banning smoking in public will, therefore, only encourage people to smoke more at home. This will harm other people in their houses, particularly children. This is important, since children are not old enough to choose freely to smoke passively. Also, people smoking at home may drink more alcohol than they would if they went to a bar. This is because they can buy it more cheaply at a supermarket or off-license. Drinking more alcohol may lead to other health problems.|No|Banning smoking in public would cause people to smoke more at home.
1865|307|smoking quantities|166| Ban on smoking in public places|"The problem is that many teenagers start smoking due to peer pressure or when there already is a smoker in their family. If we make a ""forbidden fruit"" out of smoking, we are clearly giving the wrong incentives that are not going to help anybody to quit."|No|It does not give the right incentives.
1866|308|businesses|166| Ban on smoking in public places|Pubs and clubs should adapt, for example by trying to earn more money from selling food. After a ban was introduced in New South Wales (Australia), only 9% of restaurants reported a drop in trade.|Yes|It is more important to protect people’s health than to protect businesses.
1867|308|businesses|166| Ban on smoking in public places|Smokers will not go to non-smoking places. The claim that more non-smokers will visit bars and restaurants has been proved to be untrue. These businesses would also earn less money from selling tobacco. In many places, pubs and Working Men’s Clubs are important social places for communities. The smoking ban in the UK has had a devastating effect on the pub trade.|No|A smoking ban would drive many bars and restaurants out of business.
1871|6|public opinion|166| Ban on smoking in public places|While 70% of Europeans are non-smokers, 86% are in favour of a ban on smoking at work, 84% in other public places, 61% in bars and pubs and 77% in restaurants.|Pro|Majority of Europeans support ban on smoking in public place.
