argument_id|frame_id|frame|topic_id|topic|premise|stance|conclusion
5842|791|retention|641| Gays in the US military|In December 2007, 28 retired generals and admirals urged Congress to repeal the policy, citing evidence that 65,000 gay men and women are currently serving in the armed forces, and that there are over 1,000,000 gay veterans. Ridding the military of homosexuals would, therefore, seriously reduce the number of armed forces available to the US military and impair the United State's ability to project its foreign policy and national security interests.|Pro|Number of gays in military makes ban unwise
5843|791|retention|641| Gays in the US military|": ""The U.S. has fired over 11,000 people under the current policy, and in the process has lost over 1,000 service members with 'mission-critical skills,' including 58 Arabic linguists. Researchers at the UCLA School of Law have found that lifting the ban could increase the number of active-duty personnel by over 40,000. Because the military can't fill its slots [, it has lowered its standards, extended tours of duty and increased rotations, further hurting morale and readiness."""|Pro|Don't ask don't tell harms troop retention
5844|791|retention|641| Gays in the US military|"- ""Although this picture shows 1 female and 4 male former members of our Armed Forces — which is more or less the ratio of women to men in the U.S. military today — it is not the ratio of lesbians to gay men discharged from the military because of sexual orientation."""|Pro|"""Don't ask don't tell"" fosters discrimination against women"
5845|791|retention|641| Gays in the US military|"- ""When the 2008 [Military Times] survey asked how people would respond if homosexuals were allowed to serve openly, 10% said they would not re-enlist or extend their service, and an additional 14% said they would consider ending their careers. These responses from active duty members are not exact indicators, but they are significant, especially when major efforts are underway to increase the Army and Marine Corps. We cannot afford to lose almost a quarter of the volunteer force, especially among careerists in grades and skills that are not quickly or easily replaceable."""|Con|Gays in the military undermine recruiting/retention of opponents
5846|791|retention|641| Gays in the US military|"- ""The Army says the discharged linguists were casualties of their own failure to meet a known policy. 'We have standards,' said Harvey Perritt, a spokesman for the U.S. Army Training and Doctrine Command at Fort Monroe, Va. 'We have physical standards, academic standards. There's no difference between administering these standards and administering 'don't ask, don't tell.' The rules are the rules.'"""|Con|Gays are only discharged for willfully breaking policy
5847|791|retention|641| Gays in the US military|"- ""Don't ask don't tell was formulated in response to President Clinton's direction to the secretary of defense to find a way to enable homosexuals who wish to serve to do so. The policy removed the question: 'are you homosexual?' from the uniformed services enlistment application form ('don't ask'); asserted that open admission of homosexuality or homosexual conduct were a basis for discharge ('don't tell'); and charged military leaders not to pursue suspected homosexuals without clear evidence of conduct or open admissions."""|Con|"""Don't ask don't tell"" does not actively pursue gays"
5848|792|recruits|641| Gays in the US military|": ""Researchers at the UCLA School of Law have found that the ban has discouraged nearly 45,000 Americans from joining and remaining in the armed forces. That's an increase in active-duty personnel by more than the number of troops General Stanley McChrystal says we need in Afghanistan. Where are those supporters of ""Don't Ask, Don't Tell"" who want the president to follow General McChrystal's advice?"""|Yes|"""Don't ask don't tell"" costs military gay recruits"
5849|792|recruits|641| Gays in the US military|"- ""Marine Maj. Stewart Upton, a Pentagon spokesman, says nearly 11,000 in war zones. 'We are enforcing the policy,' he says. 'We are not experiencing any problems with recruiting and retention.'"""|No|"""Don't ask don't tell"" is not harming recruiting"
5850|110|rights|641| Gays in the US military|This is the same case as with African-Americans during the WWII. They weren't allowed to fight in the war (only until several laws were passed). The African-American situation was similar to our situation. Just because of some fictious, bigoted beliefs, the African-Americans weren't allowed to serve in combat, making both the nation outraged and the African-Americans frustrated. The same applies to gays. It's also just because of some fictious, bigoted beliefs that gays can't fight as well.|Pro|What about African-Americans?
5851|110|rights|641| Gays in the US military|"- ""When it became law in 1993, the policy was sold as an attempt to allow gays to serve if they did not discuss their orientation or participate in homosexual acts—that is, if they lived a life of pretense and self-denial not required of straight counterparts. Shame and second-class status were therefore built into the deal, and unsurprisingly led to a reality in which exemplary soldiers were harassed, investigated and expelled based on ""evidence"" as negligible as friendly banter or thoughtless gossip."""|Pro|"""Don't ask don't tell makes gays second class citizens"
5852|110|rights|641| Gays in the US military|"- ""[Army Col. Stewart] Bornhoft says ""don't ask, don't tell"" harms the armed forces because ""A simple question of what [you did] this weekend, you can't answer truthfully if you spent it with gay friends. It legally mandates that [LGBT service members] be less than honest and prevents them from having the same rights that other service members have when it comes to spousal benefits or housing allowances or notices to next of kin or simply kissing loved ones when you deploy to defend the country."""|Pro|Don't ask don't tell wrongly forces gay servicemen to lie
5853|110|rights|641| Gays in the US military|"Tech. Sgt. Leonard Matlovich: ""I'm intensely proud to be gay and you should be, too. Unless we state our case, we'll continue to be robbed of our role models, our heritage, our history, and our future."""|Pro|Forcing secrecy on gay troops muffles their identity
5854|110|rights|641| Gays in the US military|": ""On National Coming Out Day this past Monday, more than 80 students signed their names to a list that appeared on the back page of the Emerald. The list declared the students, along with professors, co-workers, alumni and friends, among the lesbian, gay, bisexual, transgender and queer members of our community. It was an act of courage, even in the mostly welcoming city of Eugene, considering signing one’s name under the LGBTQ section of the list is enough to be disqualified from serving in the nation’s military."""|Pro|"""Don't ask don't tell"" punishes citizens coming-out of closet"
5855|110|rights|641| Gays in the US military|": ""The true conservative respects the principles of liberty and privacy, the principles of meritocracy, and the armed forces our nation has charged to defend it. But ""Don't Ask, Don't Tell"" undermines all three. [...] True conservatives respect individual freedom and personal privacy, particularly when it comes to what people do in privacy of the bedroom. It's the last place a government should be poking its nose. Anything else is nothing but an unconscionable intrusion into the private lives of American citizens."""|Pro|"""Don't ask don't tell is inconsistent with conservative ideals"
5856|110|rights|641| Gays in the US military|": ""The military should not be a test lab. Pressure is building to put female sailors on submarines, along with gay, lesbian, bisexual and transgender people presumably. That many heterosexuals find homosexual behavior immoral and not conducive to unit cohesion is of no concern to the social wrecking crew. [...] What gay activists apparently don't care about is the effect reshaping the military in their image would have on our ability to fight and defend the country, which, after all, is the purpose of a military."""|Con|Testing gay rights in the military wrongly jeopardizes efficacy
5857|110|rights|641| Gays in the US military|"- ""The 1993 ban is premised on the fact that there is no constitutional right to serve. Thus, Congress may decide who should or should not serve. For 231 years, the US military has discriminated among potential recruits based on a variety of characteristics and behaviors, with the intent of forming the best possible force. That’s why, according to the General Accountability Office, the Pentagon discharged 59,098 service personnel for drug offenses, 26,513 for weight standards and 9,501 for homosexuality between 1993 and 2004."""|Con|"Gays do not have a ""right"" to military service"
5858|110|rights|641| Gays in the US military|": ""The place to start is whether citizens of this country, through their elected representatives and the military leaders named by them, have a right to determine what type of service members best serve the interests, safety and security of the United States. I contend we do. The military should not be a test lab."""|Con|Citizens decide if gays should be allowed to protect them
5859|110|rights|641| Gays in the US military|"""Don't ask, don't tell"" has been upheld five times in federal court, and in a Supreme Court case, Rumsfeld v. Forum for Academic and Institutional Rights, Inc. (2006)."|Con|"""Don't ask don't tell"" has been upheld in court"
5860|110|rights|641| Gays in the US military|"""The Pentagon's New Policy Guidelines on Homosexuals in the Military"". The New York Times. July 20, 1993: ""Sexual orientation will not be a bar to service unless manifested by homosexual conduct. The military will discharge members who engage in homosexual conduct, which is defined as a homosexual act, a statement that the member is homosexual or bisexual, or a marriage or attempted marriage to someone of the same gender."" In other words, the policy does not prohibit being gay in the military, but only expressions of that homosexuality."|Con|"""Don't ask don't tell"" forbids homosexual acts, not gays"
5861|608|privacy|641| Gays in the US military|": ""If the ban is lifted, basic respect of privacy will be required just as when women were fully integrated into the Services. Previously, the military found a lack of sexual privacy, as well as sex between male and females, undermined order, discipline, and morale.32 Dorm and facilities upgrades will no doubt be required. Sexual harassment regulations and sensitivity training would need to be updated, and guidance from leadership would be necessary. These would not be insurmountable obstacles."""|Pro|Privacy issues with gays in the military can be resolved
5862|608|privacy|641| Gays in the US military|"A white male officers said, as quoted in the book ""Gays and Lesbians in the Military"": ""Gays should be held to exactly the same standards of propriety and public behavior as every one else - public or indiscreet sexual behavior ought to be discouraged, whether participants are gay or straight."""|Pro|Gays held to same decency standards as others in military
5863|608|privacy|641| Gays in the US military|"A white female officer was reported saying in the book ""Gays and Lesbians in the Military"": ""Most gays and lesbians just want to be left alone to do their jobs. My opinion is that most gays will remain in the closet long after the ban is lifted - they just don't want to continue living under threat."""|Pro|Most gays will remain private after military ban is lifted
5864|608|privacy|641| Gays in the US military|"- ""If we respect women’s need for privacy from men, then we ought to respect the same need on the part of heterosexuals with regard to homosexuals. Protecting privacy in a military with open homosexuality would necessitate recognizing essentially four sexes and would severely disrupt units."""|Con|Gays in the military impinge privacy rights of other troops
5865|608|privacy|641| Gays in the US military|": ""What I fail to understand is exactly how the military would be expected to house openly-admitted homosexuals, in an environment where we force people to room together, without seriously violating the sexual privacy rights of the heterosexual majority, or causing major problems with morale."""|Con|Protecting privacy with gays in the military is impractical
5866|248|choice|641| Gays in the US military|"Many gay members of the military make the following argument as to why it is illogical that homosexuals would choose: ""I wish I could decide who I fell in love with; if someone thinks I would consciously choose such a life where I am forced to live in hiding and fear, knowing the bulk of the population is against you, is just crazy. I can’t help who I am.' 'Why would I choose to suffer like this?' Ultimately"""|Pro|Homosexuality is no choice, don't ban it in military
5867|248|choice|641| Gays in the US military|"Many argue that homosexuality is a choice, rather than an inherent trait that warrants protection and toleration. It would follow from this that the military is not obligated to accept or tolerate gays, or gays serving openly. One white female US military officer was quoted in the book ""Gays and lesbians in the military"" as saying: ""It is a moral choice - people aren't born homosexual, they choose (though some can have some tendencies - they can be cured). It is a sin."""|Con|Gays make an immoral choice the military need not tolerate
5868|91|morality|641| Gays in the US military|": ""In the past, gays and lesbians were not permitted in any of the armed forces in the West. Most countries have abandoned their anti-gay policies in recent years, as mental health professionals determined that a homosexual orientation is fixed, and unchosen, a normal and natural orientation for a minority of adults, and not a mental illness. Among the armies in the Western industrialized world, Austria, Australia, Belgium, Canada, Denmark, France, Germany, Ireland, Israel, Japan, The Netherlands, Norway, Spain, Sweden, and the UK allow gays and lesbians to serve freely."""|Pro|Gays are natural not immoral, should be accepted in armies
5869|91|morality|641| Gays in the US military|"C. Dixon Osburn, who heads the Servicemembers Legal Defense Network, a gay advocacy group in Washington, said in March 2007, ""General Pace1s comments are outrageous, insensitive and disrespectful to the 65,000 lesbian and gay troops now serving in our armed forces. [...] As a Marine and a military leader, General Pace knows that prejudice should not dictate policy. It is inappropriate for the Chairman to condemn those who serve our country because of his own personal bias. He should immediately apologize for his remarks."""|Pro|Individual prejudice should not drive military policy
5870|91|morality|641| Gays in the US military|"A white female military officer was quoted in the book ""Gays and Lesbians in the Military,"" as saying: ""About moral choices, let's not let people who have had premarital sex or an affair be in the army either!!! Then there would be no one protecting our country. And bible bashers need to reread the section that says he without guilt should cast the first stone."""|Pro|"If ""immoral"" gays banned from military, ban adulterers too"
5871|91|morality|641| Gays in the US military|"- ""The country and the military know that eventually the ban will be lifted. The only remaining questions are how much muck we will all be dragged through, and how many brave Americans like Tom Paniccia and Margarethe Cammermeyer will have their lives and careers destroyed in a senseless attempt to stall the inevitable."""|Pro|Gays in military inevitable; lift ban sooner than later
5872|91|morality|641| Gays in the US military|"Marine General Peter Pace, the chairman of the Joint Chiefs of Staff, said in a March 2007 interview with the Chicago Tribune, ""I believe homosexual acts between two individuals are immoral and that we should not condone immoral acts."""|Con|US military should not condone immoral homosexuality
5873|91|morality|641| Gays in the US military|"Elaine Donnelly, president of the non-profit Center for Military Readiness which supports continuing the ban: ""The law respects the power of sexuality and the normal human desire for modesty in sexual matters."""|Con|"""Don't ask don't tell"" maintains modest sexual values"
5874|91|morality|641| Gays in the US military|": ""The gays in the military and gay marriage issues are part of a broader attempt by liberals to restructure society. Social activists despise biblical morality (which heterosexuals could use a little more of, too), traditional values that have been proven to work when tried, and numerous other cultural mores. This is not an opinion. It is also not a secret."""|Con|"""Don't ask don't tell"" preserves US military values"
5875|793|quality of life|641| Gays in the US military|"C. Dixon Osburn, who heads the Servicemembers Legal Defense Network, a gay advocacy group in Washington, said in March of 2007, ""General Pace's comments [against the moral soundness of homosexuality] are outrageous, insensitive and disrespectful to the 65,000 lesbian and gay troops now serving in our armed forces. Our men and women in uniform make tremendous sacrifices for our country, and deserve General Pace's praise, not his condemnation."""|Pro|"""Don't ask don't tell insults and traumatizes gay troops"
5876|793|quality of life|641| Gays in the US military|": ""As hard as deployment is on the heterosexual relationships of troops deployed on the battlefield, it is exponentially harder on the same-sex relationships of deployed troops, because gay personnel must pretend their partners don't exist. [...] If an LGBT troop is injured or killed, his or her partner may never even find out. Same-sex partners cannot see their loved ones off or welcome them home from deployments in public; they cannot send them openly affectionate letters or emails, or talk to them by phone, or send them care packages or photos, or even say or write 'I love you' to each other--all under the stress of separation and the daily fear of imminent death."""|Pro|"""Don't ask don't tell"" damages gay troop relationships"
5877|793|quality of life|641| Gays in the US military|"""Don't ask don't tell"" made US military policy more flexible and accommodating to gays in the military. The key element was that shifted policy from officers overtly seeking, persecuting, court marshaling, and discharging (often dishonorably), toward a policy that restricted the ability of officers and commanders to inquire on the orientation of a soldier and pursue subsequent action. It also set a higher burden of proof in demonstrating that a person was a homosexual. This general shift toward accommodation was an improvement and should be recognized as such."|Con|"""Don't ask don't tell"" softened military policy on gays"
5878|793|quality of life|641| Gays in the US military|As long as they keep their sexual preferences secret, there are no problems. If they expose them, however, problems arise with other soldiers. They often share very close quarters and may make other soldiers uncomfortable.|Con|There are good reasons for servicemen to keep sexual orientation secret.
5879|793|quality of life|641| Gays in the US military|"""Don't ask don't tell"" is fair in the sense that commanders and officers alike are barred from asking about the sexuality of soldiers. This levels the playing field to a certain extent. It means that commanders and officers cannot alienate and persecute soldiers out of speculation that they may be gay. This was the compromise that was struck when Bill Clinton sought to enable gays in the military, but was met with heavy resistance. Restrictions on officers and commanders inquiring about the orientation of members of the military was an improvement over the previous policy, which forbid gays and allowed overt inquires and persecutions."|Con|Commanders/officers also cannot ask about orientation.
5880|794|race/gender analogies|641| Gays in the US military|"- ""Years ago, I was a lieutenant in charge of an all-black unit. Military leaders at the time believed that blacks lacked leadership potential - period. That seems ridiculous now, as it should. Now, each and every man and woman who serves this nation takes orders from a black man - our own Gen. Colin Powell. [...] Nobody thought that blacks or women could ever be integrated into the military. Many thought that an all-volunteer force could never protect our national interest. Well, it has, and despite those who feared the worst - I among them - we are still the best and will continue to be. [...] The point is that decisions are always a lot easier to make in hindsight. but we seldom have that luxury. That's why the future of our country depends on leadership, and that's what we need now."""|Pro|Military gay ban is analogous to ban on blacks and women
5881|794|race/gender analogies|641| Gays in the US military|Race and gender are more fundamental than sexual orientation. Race and gender are clearly hereditary, while there is much more room for debate as to whether sexual orientation is hereditary or voluntary, or some mix of both nature and nurture. So, to compare gays in the military with the past debates on women and blacks in the military goes too far.|Con|Race and gender are not comparable to gays in the military.
5882|795|anti-gay violence|641| Gays in the US military|": ""Lessons from foreign armed forces, as well as U.S. police and fire departments that have lifted their bans, reveal that, in the worst case, lifting the gay ban will have no impact on the level of anti-gay abuse. But in the more likely scenario, lifting the ban should decrease violence. [...] After the British lifted the ban, however, there were few reports of gay-bashing. Professor Gwyn Harries-Jenkins, a leading expert on the British military, reported 'a slight decrease in the incidence of harassment.' [...] The reason why anti-gay violence does not increase, and usually decreases after the lifting of a ban is that victims of abuse are able to report harassment without fearing an investigation into their own sexuality. Perpetrators know that victims are more likely to report them, and are therefore less likely to engage in misbehavior in the first place."""|Pro|"Abandoning ""don't ask don't tell"" will decrease violence against gays"
5883|795|anti-gay violence|641| Gays in the US military|"""Don't ask don't tell"" helps keep the sexual-orientation of gays a secret, which protects them from the potential of other servicemen acting violently against them because they are gay. If gays openly stated their sexuality, and if they were more free to enact their homosexual behavior and personalities, they would obviously be much more recognizable as gay, and would be targeted more."|Con|"""Don't ask don't tell"" keeps orientation secret, protects gays."
5884|796|false accusation|641| Gays in the US military|"- ""Amy Brian enlisted in the military for 3 years in the 90s, and then came back in 2003 only to be deployed to Iraq. But it was a trip to Wal-Mart that did her in. [...] In that trip, a civilian co-worker at the U.S. Property and Fiscal Office saw Brian kiss her girlfriend. So despite not asking nor telling, she was kicked out of the military. [...] The federal law states the military must have proof of the homosexual conduct, an admission from the soldier or an attempt or successful application for marriage to another gay person by the soldier. [...] Apparently, 'proof' is one person noticing that you're living your personal life on your own terms, and requires no corroboration."""|Pro|"""Don't ask don't tell"" invites hearsay accusations"
5885|796|false accusation|641| Gays in the US military|"""Don't ask don't tell"" requires that leaders do not pursue gay individuals unless there is clear evidence/proof that they have engaged in homosexual behavior or a self-admission of engaging in such behavior. Military leaders are charged with not pursuing and prosecuting gay individuals. Evidence must present itself by its own accord. This is a high bar of evidence and proof, consistent with principles of justice and due process."|Con|"""Don't ask don't tell"" requires clear proof for discharges."
5886|383|costs|641| Gays in the US military|"- ""Discharging troops under the Pentagon's policy on gays cost $363.8 million over 10 years, almost double what the government concluded a year ago, a private report says. [...] The report, to be released Tuesday by a University of California Blue Ribbon Commission, questioned the methodology the Government Accountability Office used when it estimated that the financial impact of the 'Don't Ask, Don't Tell' policy was at least $190.5 million. [...] 'It builds on the previous findings and paints a more complete picture of the costs,' said Rep. Marty Meehan, D-Mass., who has proposed legislation that would repeal the policy."""|Yes|"""Don't ask don't tell"" has been very costly in dollars"
5887|383|costs|641| Gays in the US military|Even if it is true that DADT costs the military some money in terms of recruitment and retention, this may be offset and justified by the gains in military efficacy, particularly in regards to upholding unit cohesion. These military and war-fighting benefits clearly justify the relatively small monetary cost of don't ask don't tell.|No|Costs of DADT are justified to uphold military efficacy.
5888|383|costs|641| Gays in the US military|Argued in the section on talent, recruiting, and retention, there is good evidence that there are many members of the military as well as prospective recruits that oppose gays in the military, and who may leave the military or avoid enlisting if gays are allowed to serve openly. This would be very costly in dollar-terms to the military. And, while some homosexuals may be lost via a ban on homosexuals, and while this may be costly, it can easily be argued that this is more than outweighed by the costs of losing opponents to gays in the military.|No|Gays in the military would be costly in recruiting/retention.
5889|439|compromise|641| Gays in the US military|"- ""In the early 1990s, large numbers of military personnel were opposed to letting openly gay men and lesbians serve. President Bill Clinton, who promised to lift the ban during his campaign, was overwhelmed by the strength of the opposition, which threatened to overturn any executive action he might take. The compromise that came to be known as 'don’t ask, don’t tell' was thus a useful speed bump that allowed temperatures to cool for a period of time while the culture continued to evolve. [...] The question before us now is whether enough time has gone by to give this policy serious reconsideration. Much evidence suggests that it has."""|Pro|"""Don't ask don't tell"" was stepping stone to gays in military"
5890|439|compromise|641| Gays in the US military|"""Don't ask don't tell"" was crafted in the early 90s, when the country and the military were deeply divided as to whether gays should be allowed to serve openly in the military. The country remains deeply divided on this question. ""Don't ask don't tell"" strikes an appropriate compromise in this divided environment, avoiding overt approval of homosexuality in the military, while accommodating it."|Con|"""Don't ask don't tell"" is a necessary compromise in a divided country."
5891|797|military opinion|641| Gays in the US military|"- ""Last year I held a number of meetings with gay soldiers and marines, including some with combat experience in Iraq, and an openly gay senior sailor who was serving effectively as a member of a nuclear submarine crew. These conversations showed me just how much the military has changed, and that gays and lesbians can be accepted by their peers. [...] This perception is supported by a new Zogby poll of more than 500 service members returning from Afghanistan and Iraq, three quarters of whom said they were comfortable interacting with gay people. And 24 foreign nations, including Israel, Britain and other allies in the fight against terrorism, let gays serve openly, with none reporting morale or recruitment problems."""|Pro|Military opinion has shifted, accepting gays
5892|797|military opinion|641| Gays in the US military|"- ""[Opposition to ""don't ask don't tell is] shared by those in the upper ranks of the military as well. General John M. Shalikashvili, the Chairman of the Joint Chiefs of Staff when the 'Don’t Ask, Don’t Tell' policy was enacted, no longer supports the policy. He now believes that allowing gay men and women to serve openly in the military would no longer create intolerable tension among personnel or undermine cohesion."""|Pro|Many US military leaders favor gays serving openly
5893|797|military opinion|641| Gays in the US military|"Americans in the military are inclined to oppose gays serving openly in the military and support ""don't ask don't tell"". A 2006 opinion poll by the independent Military Times newspapers showed that only 30% of those surveyed think openly gay people should serve. 59% are opposed."|Con|Most members of US military support ban on gays
5894|798|american public opinion|641| Gays in the US military|Polls have shown that a large majority of the American public favors allowing gay and lesbian people to serve openly in the U.S. military. A national poll conducted in May 2005 by the Boston Globe showed 79% of participants having nothing against openly gay people from serving in the military. In a 2008 Washington Post–ABC News poll, 75% of Americans – including 80% of Democrats, 75% of independents, and 66% of conservatives – said that openly gay people should be allowed to serve in the military.|Pro|American pubic opinion favors gays in the military
5895|798|american public opinion|641| Gays in the US military|"Jeff Cleghorn, a former lawyer with the Servicemembers Legal Defense Network, a gay-rights group monitoring military justice, said to the Washington Post in June 18, 2004 article, ""In the case of some, they get in the Army and they are traumatized by an awareness that the military is 20 years behind the societal curve."""|Pro|Military opinion on gays behind public opinion
5896|798|american public opinion|641| Gays in the US military|"A statement issued by the retired officers in March, 2009: ""We see a great many downsides to attempting to enforce on the military something I don't know is widely accepted in American society."""|Con|Gay military service is not widely accepted in US
5897|798|american public opinion|641| Gays in the US military|": ""Opinion polls have shown the public shifting in favor of gays in the military, including a recent Gallup poll which found that 'Americans are six percentage points more likely than they were four years ago to favor allowing openly gay men and lesbian women to serve in the military, 69 percent to 63 percent.' That is mostly because there are few leaders who wish to give voice to opposing points of view. They fear being shouted down, or being accused of 'homophobia.'"""|Con|Gays in military more popular because opponents being bashed
5898|655|natural|642| Gay adoption|What children need first is love, compassion, and care from their parents. In addition, children are highly influenced by their social environment as much as their parents, making it unreasonable to place such a high importance on the attributes that parents display.|Yes|Children do not need distinct male and female parental role-models
5899|410|tradition|642| Gay adoption|Society is changing, and the traditional idea of the nuclear family with married mother and father is no longer the only acceptable alternative. The reason that many countries are beginning to award legal rights to gay couples is because the stability of such relationships is now recognised. There is no reason, therefore, why such couples cannot provide a stable and loving upbringing for children.|Yes|A changing society should not cling to traditional family models.
5900|410|tradition|642| Gay adoption|": ""Nontraditional families constitute the vast majority of families in the United States today. Society’s early assumptions about the superiority of the traditional family form have been challenged by the results of empirical research. Since the end of the 1980’s, as a result, it has been well established that children and adolescents can adjust just as well in nontraditional settings as in traditional settings."""|Yes|Traditional/nontraditional families equally capable of child-rearing
5901|410|tradition|642| Gay adoption|Of all families in Australia, 22% of them are single parent families. Few will fully establish a child's potential. Over 45,000 Australian marriages will end in divorce, few of these will be families. So, it is wrong to promote the nuclear family when it is failing so badly, and it is wrong to hold-out on gay adoption in favor of the nuclear family, for the same reason.|Yes|Nuclear families are failing; can hardly be held up against gay adoption.
5902|410|tradition|642| Gay adoption|Just as married couples receive tax benefits and unmarried mothers may suffer cuts in welfare, legal prohibition of adoption by gays is a natural step towards this ideal. The traditional nuclear family is still an ideal that should be clung to, and which deserves the protection and motivation of the state. Evolution and nature has shown that the natural development of the young is aided by both these influences.|No|Opposing gay adoption preserves traditional family as ideal for child-rearing.
5903|655|natural|642| Gay adoption|Humanity and society engage in many acts that could very easily be described as unnatural, or artificial. This doesn't mean that these are in any was worse. Natural is not equal to superior, and artificial is not equal to inferior.|Yes|"""Natural"" label doesn't imply a preferable choice."
5904|655|natural|642| Gay adoption|- Children benefit from a balance of male and female, differentiated role models. The unique characteristics of men and women are important to impart on children. Same-sex marriage fundamentally undermines this balanced approach to child-rearing.|No|Children do better with mother and father role models
5905|799|gay influence|642| Gay adoption|".  ""There is no scientific evidence that parenting effectiveness is related to parental sexual orientation: lesbian and gay parents are as likely as heterosexual parents to provide supportive and healthy environments for their children""; and ""research has shown that the adjustment, development, and psychological well-being of children is unrelated to parental sexual orientation and that the children of lesbian and gay parents are as likely as those of heterosexual parents to flourish."""|Yes|The sexuality of parents has no effects on a child's future life
5906|799|gay influence|642| Gay adoption|Bringing a heterosexual child up in a gay household gives them a distorted view of a minority sexuality, just as a girl brought up by two men would fail to benefit from a feminine influence.|Yes|A child’s primary role models are his or her parents.
5907|799|gay influence|642| Gay adoption|"""The relevance of this question to policy is dubious because homosexuality is neither an illness nor a disability, and the mental health professions do not regard a homosexual or bisexual orientation as harmful, undesirable, or requiring intervention or prevention."""|No|The relevance of causes of sexual orientation to policy is dubious
5908|799|gay influence|642| Gay adoption|(both human and in other races), and their upbringing will not be affect their sexuality. Attempting to suppress this genetic predisposition has resulted in great misery for many people. Rather, we should accept this and look to embrace all gay people fully – which must include celebrating gay role models, especially as responsible parents.|No|Some babies are born with a predisposition to homosexuality
5909|652|quality|642| Gay adoption|Numerous studies indicate that homosexual parenting has proven equally capable as heterosexual parenting.|Yes|Homosexual parenting is just as good as heterosexual parenting
5910|652|quality|642| Gay adoption|": ""Although it is sometimes asserted in policy debates that heterosexual couples are inherently better parents than same-sex couples, or that the children of lesbian or gay parents fare worse than children raised by heterosexual parents, those assertions find no support in the scientific research literature."""|Yes|There is no scientific basis for concluding that gay and lesbian parents are any less fit or capable than heterosexual parents, or that their children are any less psychologically healthy and well adjusted.
5911|652|quality|642| Gay adoption|": ""The scientific research that has directly compared outcomes for children with gay and lesbian parents with outcomes for children with heterosexual parents has been remarkably consistent in showing that lesbian and gay parents are every bit as fit and capable as heterosexual parents, and their children are as psychologically healthy and well-adjusted as children reared by heterosexual parents. Amici emphasize that the abilities of gay and lesbian persons as parents and the positive outcomes for their children are not areas where credible scientific researchers disagree. Statements by the leading associations of experts in this area reflect professional consensus that children raised by lesbian or gay parents do not differ in any important respects from those raised by heterosexual parents. No credible empirical research suggests otherwise."""|Yes|Lesbian and gay parents are every bit as fit and capable as heterosexual parents and their children are as psychologically healthy and well-adjusted as children reared by heterosexual parents
5912|652|quality|642| Gay adoption|": Judith Stacey, of New York University: ""Rarely is there as much consensus in any area of social science as in the case of gay parenting, which is why the American Academy of Pediatrics and all of the major professional organizations with expertise in child welfare have issued reports and resolutions in support of gay and lesbian parental rights."""|Yes|The American Academy of Pediatrics and all of the major professional organizations with expertise in child welfare have issued reports and resolutions in support of gay and lesbian parental rights.
5913|652|quality|642| Gay adoption|"- ""Suppose, for example, there's more suicide, depression, promiscuity, and domestic violence among blacks than among whites. Would such findings justify a ban on adoptions by blacks? If not, why would they justify a ban on adoptions by gays?"""|Yes|The quality of child-rearing in social groups is not a criteria for adoption
5914|652|quality|642| Gay adoption|, where one of the partners is a biological parent. Allowing adoption by the other merely confers legal rights on an already successful, if informal, family model.|Yes|Children are currently being responsibly reared by gay couples
5915|652|quality|642| Gay adoption|The burden of proof is on opponents of gay adoption to prove that homosexuals make worse parents. In the absence of such proof, it is unjust to restrict the rights of homosexuals to adopt.|Yes|Opponents of gay-adoption must prove heterosexuals make better parents
5916|652|quality|642| Gay adoption|".  ""The promotion of homosexuality would lead to the eventual destruction of the human race."""|No|Homosexuality would bring the end of the human race
5917|652|quality|642| Gay adoption|"Ken Connor, president of the Family Research Council - ""children are not guinea pigs and should not be used as pawns in some grand social experiment."""|No|Children should not be subjects of a gay adoption experiment
5918|8|alternatives|642| Gay adoption|This means that homosexuals are less likely to become accidental parents, who are much more likely to become neglectful parents.|Yes|"Heterosexual couples often ""recklessly procreate""; gay adoption is deliberate"
5919|8|alternatives|642| Gay adoption|"""Single-parent mom"" is an all too frequent term. It is costly to children, primarily from the standpoint of having half the support that a child deserves. Married gay couples can provide twice the support that a single parent can provide, and this is always a good thing."|Yes|Children always benefit from two parents (gay or straight) instead of one
5920|8|alternatives|642| Gay adoption|"""Our prisons are full of people who were in foster care, and those people were in, quote unquote, straight family homes,"""|Yes|Non homosexuals produce bad children too; why alienate gays?
5921|8|alternatives|642| Gay adoption|All of the arguments negating this question are compared against the dysfunctions occurring in worst case heterosexual marriages.|No|Gay marriage should be compared against average marriages; not worst case ones.
5922|800|homophobia|642| Gay adoption|": ""The studies that have explored this in more detail show that while children with gay or lesbian parents are more likely to be teased about their family configuration, they aren't more likely to be teased in general. Children tease one another for a variety of reasons. Children get teased because their ethnic group is different, because they have curly hair, because they are fat, because they have a funny accent. Children can be very cruel to one another. And when it's possible to tease somebody about the sexual orientation of their parents, they may be teased for that but that doesn't mean that they are more likely to be teased overall."""|Yes|Children and adolescents raised by gay and lesbian parents are not more teased than children and adolescents of heterosexual parents.
5923|800|homophobia|642| Gay adoption|Couples from ethnic minorities are not barred from adoption even in racist areas. Only through the full inclusion of gays in society and all its institutions can we hope to overcome prejudice.|Yes|Homophobia is wrong so should not be used against gay adoption
